alt                      press                    temp                     density                  eddy                     O                        O2                       H2O                      H                        OH                       HO2                      H2O2                     H2                       CO                       HCO                      H2CO                     CH4                      CH3                      C2H6                     NO                       NO2                      HNO                      O3                       HNO3                     N                        C3H2                     C3H3                     CH3C2H                   CH2CCH2                  C3H5                     C2H5CHO                  C3H6                     C3H7                     C3H8                     C2H4OH                   C2H2OH                   C2H5                     C2H4                     CH                       CH3O2                    CH3O                     CH2CO                    CH3CO                    CH3CHO                   C2H2                     CH23                     C2H                      C2                       C2H3                     HCS                      CS2                      CS                       OCS                      S                        HS                       H2S                      SO3                      S2                       HSO                      H2SO4                    SO2                      SO                       S3                       S4                       CO2                      SO4AER                   S8AER                    HCAER                    HCAER2                   SO4AER_AERSOL            S8AER_AERSOL             HCAER_AERSOL             HCAER2_AERSOL            SO4AER_WFALL             S8AER_WFALL              HCAER_WFALL              HCAER2_WFALL             SO4AER_RPAR              S8AER_RPAR               HCAER_RPAR               HCAER2_RPAR              
2.7250000000000000e+01   1.0217546141180886e-02   1.8000000000000000e+02   4.1133438571581670e+17   1.0600000000000000e+04   4.1933762535701313e-09   4.4848351776907872e-08   3.5916012399648858e-08   4.5980614641761854e-10   4.9061680768625867e-14   3.0938100047716190e-12   7.7982485843516993e-13   1.9412898369151280e-04   2.3275114381542442e-04   1.0819593286380381e-12   3.1442906563694225e-10   3.4447314960460969e-03   9.1984328623426038e-14   4.2524332992048430e-06   9.8984623021280852e-13   2.8271090493684451e-14   9.9979689106431414e-16   1.2854800751671899e-11   3.5989088381532671e-17   4.4977994669665686e-15   1.1551029819583179e-23   2.0311408503457392e-23   1.5078723990096302e-18   1.0279011224184055e-19   4.9817298231246805e-23   1.0072476882579052e-13   2.7278657375866620e-22   4.1467907858960135e-17   4.2139850713480178e-11   7.4298025848742817e-20   2.2153397377923956e-21   4.6751282004176626e-15   6.0844767734226572e-15   2.4738078759099360e-27   1.9551367631271029e-14   4.2404998086976174e-11   6.4476186959144383e-19   9.5726326076728034e-15   1.0048995159813374e-12   1.5153136636030777e-15   1.1300610536837128e-20   8.1358032112794503e-26   7.4151574851600843e-27   4.4479302764370280e-20   5.8513548638714314e-27   1.4641896220445670e-31   1.9311076163937778e-26   1.8388186230672687e-15   2.8572078435348519e-15   6.8882501415132635e-18   1.6028937027727264e-18   5.6160321902136222e-14   4.8503266851347370e-24   2.0930863175894078e-16   6.2777804005959285e-14   1.0869732341729381e-11   1.0137579943003275e-12   2.5838596903246849e-31   1.6031695017098906e-38   1.9943864700667446e-02   2.7273462413379913e-10   1.1666793902318468e-13   3.2564234578788626e-08   9.5004166818708121e-11   3.3189044033118660e+00   2.3640165248630766e-03   1.7760851455244715e+01   2.0994782310569352e+01   1.9782348162974660e-02   2.5789114189627791e-02   2.2454106574567954e-03   3.2926064213481478e-03   1.0000000000000001e-05   1.0000000000000001e-05   2.8732525672059327e-05   4.2159474447352122e-06   
2.7750000000000000e+01   9.3159663512269123e-03   1.8000000000000000e+02   3.7503890302845862e+17   1.1307500000000000e+04   4.9117139394355298e-09   5.1630235685655071e-08   3.6929894619282238e-08   5.5443570265050265e-10   5.8493325423586259e-14   3.2620641436626348e-12   7.7909474284896098e-13   1.9930986598633914e-04   2.3944696059236147e-04   1.0513540811863122e-12   3.3349284625508203e-10   3.4414300726204024e-03   9.3126651713921915e-14   4.2286479531016061e-06   8.7519370685238797e-13   2.2880619256244607e-14   8.1663723233648353e-16   1.3800534103613538e-11   2.8710523455668687e-17   4.7858287485303041e-15   1.0493189554782410e-23   1.8510928906434513e-23   1.4343918572739532e-18   9.3912600407778331e-20   4.7437903801645818e-23   8.7720698049657688e-14   2.0393018675162499e-22   3.4040230377719583e-17   3.4615703252429105e-11   7.5466629947055525e-20   2.1746948861066186e-21   4.7864136123819187e-15   6.4018178275101278e-15   3.2666606514524347e-27   1.8504822074997328e-14   4.6209459725092417e-11   5.8508107360751676e-19   9.7833640128279217e-15   1.0324185848266514e-12   1.5760933821799944e-15   1.2558190563642607e-20   9.7249844799489804e-26   8.8427599059856896e-27   4.6874832224216048e-20   5.0440704603173089e-27   1.0185841484723203e-31   1.7146744599623383e-26   1.4421150879806728e-15   2.6724655472912712e-15   6.2008642644155587e-18   1.2879668724532352e-18   5.1848766543849912e-14   3.4303035369627456e-24   1.8443956678892337e-16   5.4331710041298656e-14   9.9612978616101713e-12   9.7552449183902885e-13   1.4104417607533789e-31   6.7334067632034245e-39   1.9940525739830271e-02   2.4900829462468495e-10   1.0311779626919736e-13   3.4386921100160356e-08   1.0002775126665782e-10   2.7549896914996181e+00   1.9050830313847083e-03   1.7402181669264703e+01   2.2855856786385033e+01   2.1703078721779550e-02   2.8263393021665417e-02   2.4157837712946257e-03   3.4614037779790189e-03   1.0000000000000001e-05   1.0000000000000001e-05   2.8565274717294965e-05   4.0428366750578276e-06   
2.8250000000000000e+01   8.4940631184563901e-03   1.8000000000000000e+02   3.4195101120999962e+17   1.2000000000000000e+04   5.7450524442279449e-09   5.9243972483214471e-08   3.8049231672186914e-08   6.6717970606925646e-10   6.9600811232583723e-14   3.4346663262635715e-12   7.7697852685078476e-13   2.0464059429767050e-04   2.4633872863032553e-04   1.0214029894751542e-12   3.5308193572320656e-10   3.4380306021444310e-03   9.4232520811909673e-14   4.2052324415546849e-06   7.8145442556387323e-13   1.8684930615618620e-14   6.6570050005343434e-16   1.4735932688790733e-11   2.3057354386234292e-17   5.0821412221176040e-15   1.0655297017145457e-23   1.8851774048955928e-23   1.5244889446686926e-18   9.5938463986855884e-20   5.0466471071619520e-23   7.6392984802773681e-14   1.5592119554227136e-22   2.7977277279554519e-17   2.8470255589864164e-11   7.6636563038569016e-20   2.1329307597783635e-21   4.9077752953035382e-15   6.7427911885506644e-15   4.3050128263520251e-27   1.7461239768217255e-14   4.9543852994791462e-11   5.3376480682629401e-19   1.0011199606953690e-14   1.0620214968045991e-12   1.6385877730482044e-15   1.3948392121964835e-20   1.1595409999843387e-25   1.0522750729757597e-26   4.9289526812835936e-20   4.4051154250045796e-27   7.2691861969603004e-32   1.5414269089346004e-26   1.1456573844846242e-15   2.5285877290139491e-15   5.6434287624021297e-18   1.0471662440267651e-18   4.8079419770518563e-14   2.4897305720315179e-24   1.6429895415702394e-16   4.7327222312648157e-14   9.2066223977220738e-12   9.4721219609453057e-13   7.9955231982965315e-32   2.9733202104761285e-39   1.9937088373129269e-02   2.2659875495190574e-10   9.0802927822186491e-14   3.6251802727895039e-08   1.0519155713158130e-10   2.2796267533761565e+00   1.5295642001915888e-03   1.6894828092490542e+01   2.4738965413036080e+01   2.3810762372211101e-02   3.0976721299503428e-02   2.6141542773729385e-03   3.6445911925413500e-03   1.0000000000000001e-05   1.0000000000000001e-05   2.8470581767493917e-05   3.8827626027672636e-06   
2.8750000000000000e+01   7.7447842526633445e-03   1.8000000000000000e+02   3.1178680566277555e+17   1.2507500000000000e+04   6.7063185748934898e-09   6.7856600621199155e-08   3.9282388341454564e-08   8.0099716707059749e-10   8.2680201064449093e-14   3.6168347947507098e-12   7.7545776761173963e-13   2.1018944739018756e-04   2.5351508482249701e-04   9.9209111081858567e-13   3.7317490665731162e-10   3.4344893326352611e-03   9.5342642735237907e-14   4.1819345670663111e-06   7.0384496593414108e-13   1.5378355360486783e-14   5.4253706389104268e-16   1.5666419015432075e-11   1.8623770119605590e-17   5.3883617918864744e-15   1.2047910203157834e-23   2.1371718240041374e-23   1.8025423797980502e-18   1.0921303163112775e-19   5.9728106017719160e-23   6.6381666857581627e-14   1.2327899914418142e-22   2.2983742051976837e-17   2.3405242772085753e-11   7.7795677922553843e-20   2.0916560216457053e-21   5.0347445036851426e-15   7.1044092296366112e-15   5.6619859047318849e-27   1.6467519515412263e-14   5.2422670719124240e-11   4.8968245542413742e-19   1.0246107311039202e-14   1.0927319539332756e-12   1.7031111669205426e-15   1.5491014150033264e-20   1.3794958770993917e-25   1.2498555028971437e-26   5.1734914055403406e-20   3.8914486796563403e-27   5.3040931632839246e-32   1.4011832775907634e-26   9.1956320266340910e-16   2.4146853749663900e-15   5.1899857954758002e-18   8.6166426396548967e-19   4.4707665807488818e-14   1.8496531786775865e-24   1.4784683371019874e-16   4.1425481893648997e-14   8.5697781330573252e-12   9.2728534522493464e-13   4.6837298673708502e-32   1.3706334837154875e-39   1.9933508325724349e-02   2.0528506619162105e-10   7.9530329956589572e-14   3.8179287178935031e-08   1.1055551910973021e-10   1.8780707437799296e+00   1.2215028448028344e-03   1.6223547511943572e+01   2.6211988942910967e+01   2.6123477238393512e-02   3.3952144658476360e-02   2.8490020255649996e-03   3.8643047983885170e-03   1.0000000000000001e-05   1.0000000000000001e-05   2.8470581767493917e-05   3.7549067133842230e-06   
2.9250000000000000e+01   7.0617027115505385e-03   1.8000000000000000e+02   2.8428754877417632e+17   1.3000000000000000e+04   7.8085077656061057e-09   7.7675977314669083e-08   4.0640041534210215e-08   9.5919389527371030e-10   9.8081422112935088e-14   3.8140320112537644e-12   7.7623809241384940e-13   2.1602579622435414e-04   2.6106619505124134e-04   9.6344558027105918e-13   3.9375280612202903e-10   3.4307617248281663e-03   9.6499786897459164e-14   4.1585331986957330e-06   6.3896173169531592e-13   1.2745625871822699e-14   4.4271604179682925e-16   1.6598772064226599e-11   1.5119392523012353e-17   5.7061765942312848e-15   1.4875489941225691e-23   2.6449969660481741e-23   2.3244173956365153e-18   1.3586489177661528e-19   7.7095878567407058e-23   5.7425403409241779e-14   1.0255234059892476e-22   1.8839078201764977e-17   1.9197995365249908e-11   7.8940455893331448e-20   2.0523310475964244e-21   5.1634601094946270e-15   7.4840637334881667e-15   7.4319123594656914e-27   1.5556226921970663e-14   5.4864585475237695e-11   4.5194180433913252e-19   1.0479365270250218e-14   1.1236964939808922e-12   1.7701371273814970e-15   1.7209968405073815e-20   1.6381557116811071e-25   1.4822751825883311e-26   5.4227312999169128e-20   3.4732691625877617e-27   3.9468914329926623e-32   1.2868150447905031e-26   7.4412723029067249e-16   2.3230562696059717e-15   4.8213580394895296e-18   7.1793214389306024e-19   4.1628649655763730e-14   1.4037398687501188e-24   1.3432030318093549e-16   3.6382555906688028e-14   8.0246693781925375e-12   9.1468981760895010e-13   2.8243085366841628e-32   6.5593284269930163e-40   1.9929740520880371e-02   1.8491819072303314e-10   6.9167271261366319e-14   4.0189953490864936e-08   1.1617879377810624e-10   1.5386202421373745e+00   9.6864010719102634e-04   1.5571685337603277e+01   2.7682859439513336e+01   2.8661023432585128e-02   3.7214926906897330e-02   3.1067139820155102e-03   4.1016540742134528e-03   1.0000000000000001e-05   1.0000000000000001e-05   2.8470581767493917e-05   3.6350551853284363e-06   
2.9750000000000000e+01   6.4389610991798085e-03   1.8000000000000000e+02   2.5921743555474272e+17   1.3597500000000000e+04   9.0711640538812911e-09   8.8867958609595310e-08   4.2118620343218994e-08   1.1458330261831343e-09   1.1618697671615289e-13   4.0262050773266293e-12   7.7898600169074284e-13   2.2215402178899426e-04   2.6899803227132396e-04   9.3539319258414703e-13   4.1480418343839931e-10   3.4268448337002621e-03   9.7694356887873093e-14   4.1350904112340645e-06   5.8495655413280648e-13   1.0644439838691614e-14   3.6229111036069798e-16   1.7533123031647865e-11   1.2346192631298172e-17   6.0461818637644762e-15   1.9522055639089100e-23   3.4786005251010679e-23   3.1819319008623749e-18   1.7977451211229805e-19   1.0564395774466059e-22   4.9481747277146048e-14   9.1799035370523236e-23   1.5411996006523550e-17   1.5716519042247069e-11   8.0050656194316227e-20   2.0143637886878333e-21   5.2943266103171458e-15   7.8820014969282415e-15   9.7365303440853358e-27   1.4715652069279837e-14   5.6887078098210815e-11   4.1956978967256517e-19   1.0712161395155349e-14   1.1550212162496008e-12   1.8397001069616757e-15   1.9123737321217270e-20   1.9419265768125521e-25   1.7553536072819665e-26   5.6747925253407734e-20   3.1296992014777915e-27   2.9906969564724450e-32   1.1928516366928656e-26   6.0686814310859601e-16   2.2503161014558497e-15   4.5192599512026789e-18   6.0499908915761472e-19   3.8821521347430325e-14   1.0861580119626523e-24   1.2309216738621835e-16   3.2057830862153767e-14   7.5572126459488791e-12   9.0867198449385374e-13   1.7488361121996490e-32   3.2489052628278838e-40   1.9925781814676559e-02   1.6561187907854436e-10   5.9724033575494891e-14   4.2282869979063523e-08   1.2206457484825571e-10   1.2533805403292317e+00   7.6263600793952276e-04   1.4975951268817070e+01   2.9461674955590240e+01   3.1445285975405107e-02   4.0792763080588913e-02   3.3839401632025845e-03   4.3422542020919641e-03   1.0000000000000001e-05   1.0000000000000001e-05   2.8446435217331292e-05   3.5098231157811418e-06   
3.0250000000000000e+01   5.8712210994462761e-03   1.8000000000000000e+02   2.3636155794872288e+17   1.4300000000000000e+04   1.0518469611479911e-08   1.0159629052797269e-07   4.3707378310687248e-08   1.3657658641470726e-09   1.3743866669243365e-13   4.2519980141445434e-12   7.8282781771225523e-13   2.2855140649541032e-04   2.7728144732497799e-04   9.0782905787342782e-13   4.3634139445967386e-10   3.4227531263867879e-03   9.8908091333557478e-14   4.1117641816995109e-06   5.4052330083338749e-13   8.9668924027134003e-15   2.9784128589806986e-16   1.8467736305573573e-11   1.0151843915765283e-17   6.4237491716142513e-15   2.6593031581749759e-23   4.7477092785098271e-23   4.5160524246698721e-18   2.4701077583446873e-19   1.5009077160605482e-22   4.2535797470015666e-14   9.0321206426290732e-23   1.2598929602325116e-17   1.2856729508225098e-11   8.1111036175864849e-20   1.9769578318664300e-21   5.4288109960564660e-15   8.2996843202218813e-15   1.2733053195784940e-26   1.3928896286513055e-14   5.8522377297834293e-11   3.9172575907934702e-19   1.0948041396128043e-14   1.1870542180405705e-12   1.9117919816506598e-15   2.1250586107880015e-20   2.2981779724665664e-25   2.0757856791923759e-26   5.9271673206562234e-20   2.8451472358275042e-27   2.3047220932442467e-32   1.1151297562523348e-26   4.9875203969185091e-16   2.1943216444635933e-15   4.2693766239377262e-18   5.1483920127727947e-19   3.6281799162110805e-14   8.5526999492501792e-25   1.1368157034850728e-16   2.8344188651110531e-14   7.1571620186300398e-12   9.0866600107197520e-13   1.1096617986906291e-32   1.6613542574078941e-40   1.9921646539517855e-02   1.4752720022224722e-10   5.1228135297934646e-14   4.4448780625684298e-08   1.2819385848771561e-10   1.0156325594304489e+00   5.9647103333892451e-04   1.4466497416576400e+01   3.1564304949190497e+01   3.4500379282963407e-02   4.4716012926664522e-02   3.6754471025240900e-03   4.5862015891305645e-03   1.0000000000000001e-05   1.0000000000000001e-05   2.8373148711173297e-05   3.3809262799489025e-06   
3.0750000000000000e+01   5.3536174051021521e-03   1.8000000000000000e+02   2.1552405012488538e+17   1.5142500000000000e+04   1.2178527923826494e-08   1.1603693203744864e-07   4.5392710418201761e-08   1.6246053534204082e-09   1.6233927305582408e-13   4.4897844924082216e-12   7.8696560370449840e-13   2.3518922329622476e-04   2.8587949356257883e-04   8.8063122661272548e-13   4.5836199315389242e-10   3.4185049848559634e-03   1.0012168425170921e-13   4.0887160986375321e-06   5.0457596095631018e-13   7.6269481979023843e-15   2.4638705124088770e-16   1.9400580805953492e-11   8.4144408666907351e-18   6.8557868643371209e-15   3.6999675549004058e-23   6.6172001412084853e-23   6.5395162985608790e-18   3.4671936191517272e-19   2.1755633536126783e-22   3.6543562286164188e-14   9.8584066808212486e-23   1.0306676195758707e-17   1.0524789884291144e-11   8.2104725379039097e-20   1.9394278242801994e-21   5.5682198848214346e-15   8.7383197069574428e-15   1.6623036606711115e-26   1.3182450691494329e-14   5.9809917206352827e-11   3.6769749262296700e-19   1.1190199241651666e-14   1.2201057187392070e-12   1.9864123431712309e-15   2.3609498684540373e-20   2.7154413420549924e-25   2.4513109679483943e-26   6.1770904432320155e-20   2.6076976744419954e-27   1.8041157444752131e-32   1.0504257040773464e-26   4.1300520588218804e-16   2.1533107968795993e-15   4.0604992345059137e-18   4.4173252327639820e-19   3.3996855471728962e-14   6.8410664152772449e-25   1.0571594105680069e-16   2.5147614432045056e-14   6.8154877062967403e-12   9.1420931835740507e-13   7.1998422994215826e-33   8.7484576711766300e-41   1.9917352893699815e-02   1.3078231395158436e-10   4.3679136557937344e-14   4.6677677147929185e-08   1.3454374670891287e-10   8.1905059919710477e-01   4.6373913793482785e-04   1.4053066508377883e+01   3.4102742359342692e+01   3.7852821534874223e-02   4.9017956771550179e-02   3.9772947947973912e-03   4.8293123975906883e-03   1.0000000000000001e-05   1.0000000000000001e-05   2.8237596306305529e-05   3.2469560335677438e-06   
3.1250000000000000e+01   4.8817157420512642e-03   1.8000000000000000e+02   1.9652639863330368e+17   1.6000000000000000e+04   1.4080166777623644e-08   1.3241867846474510e-07   4.7164994236456888e-08   1.9284327205083069e-09   1.9145268423055252e-13   4.7394846930991951e-12   7.9133755592930741e-13   2.4206066645680833e-04   2.9478369932151521e-04   8.5368122787614582e-13   4.8081383879116638e-10   3.4141047557596301e-03   1.0132912047590599e-13   4.0660156336262385e-06   4.7610362064903799e-13   6.5543462500746779e-15   2.0537673400624758e-16   2.0332489084467391e-11   7.0350417232798598e-18   7.3568195551295014e-15   5.2139130736804925e-23   9.3396338857363497e-23   9.5789843007366445e-18   4.9291395969351450e-19   3.1897021380089127e-22   3.1407551898106839e-14   1.1839390936683636e-22   8.4456240912691281e-18   8.6302171559947971e-12   8.3012553644496060e-20   1.9016987445778303e-21   5.7122578919734103e-15   9.1970834990284430e-15   2.1661901584436165e-26   1.2474446655600782e-14   6.0784415957952935e-11   3.4693414118349525e-19   1.1438307149743437e-14   1.2541174432710479e-12   2.0637525746124456e-15   2.6223546462649753e-20   3.2038970352706260e-25   2.8911292807671664e-26   6.4225487489405550e-20   2.4083761785381807e-27   1.4329295497175350e-32   9.9637159124762481e-27   3.4443836672931369e-16   2.1253191917108115e-15   3.8845580755778912e-18   3.8179319818397365e-19   3.1932768662040013e-14   5.5497667124743446e-25   9.8917986269595828e-17   2.2378960292218130e-14   6.5230073682876084e-12   9.2498557546793840e-13   4.7668578963486380e-33   4.7311826915506022e-41   1.9912904853625634e-02   1.1539226541637218e-10   3.7026430144072684e-14   4.8966308863120792e-08   1.4111042021138988e-10   6.5745731594265200e-01   3.5845670121854991e-04   1.3623821246672719e+01   3.6756117118589700e+01   4.1531164367154982e-02   5.3735075914975318e-02   4.3087679977406234e-03   5.0883321775746296e-03   1.0000000000000001e-05   1.0000000000000001e-05   2.8111857498486991e-05   3.1201097809934099e-06   
3.1750000000000000e+01   4.4514746243299571e-03   1.8000000000000000e+02   1.7920590275080339e+17   1.6707500000000000e+04   1.6243833648803497e-08   1.5114323048785909e-07   4.9030369890950247e-08   2.2832904339928202e-09   2.2547236412470094e-13   5.0075472338189546e-12   7.9754737216759400e-13   2.4922396211716200e-04   3.0407018707105806e-04   8.2699271312042751e-13   5.0364839134440835e-10   3.4095149791795150e-03   1.0258291012901548e-13   4.0435195280840062e-06   4.5412308410477589e-13   5.6910199435168428e-15   1.7271801076979035e-16   2.1273612919115006e-11   5.9335134054209366e-18   7.9358985946544707e-15   7.4314202132893424e-23   1.3330920036391671e-22   1.4166275210499930e-17   7.0847551892915195e-19   4.7211476095231400e-22   2.6966011402092314e-14   1.5358551577449561e-22   6.9268008941549835e-18   7.0828771209158294e-12   8.3851474834858138e-20   1.8655511722923886e-21   5.8573417421385320e-15   9.6730327679570897e-15   2.8174807640983918e-26   1.1828205038238183e-14   6.1466912819967698e-11   3.2920572132731840e-19   1.1684265461794800e-14   1.2882749349615529e-12   2.1448433090540368e-15   2.9133867015416055e-20   3.7769937468011941e-25   3.4073066586453576e-26   6.6663252561485676e-20   2.2407331351390863e-27   1.1537535609351698e-32   9.5168779891853103e-27   2.8889227354818264e-16   2.1073594328811268e-15   3.7389392370297330e-18   3.3278544385955025e-19   3.0027350102998498e-14   4.5639993506464366e-25   9.3129851249322404e-17   1.9948738658203296e-14   6.2694466964947133e-12   9.4103373012959034e-13   3.2148866992698357e-33   2.6204923497588860e-41   1.9908264133903446e-02   1.0122616398348519e-10   3.1160388033346825e-14   5.1329709646915346e-08   1.4794379924829882e-10   5.2488073768689780e-01   2.7508007472440725e-04   1.3075619084640113e+01   3.9062088701599322e+01   4.5562375976772283e-02   5.8907359896204589e-02   4.6968551295230422e-03   5.3859075363264152e-03   1.0000000000000001e-05   1.0000000000000001e-05   2.8073898133653990e-05   3.0119722213840469e-06   
